TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2023-12-05,2023-12-05,CM,BSE,STK,543657,INE128X01021,ACI,B,,,,,Archean Chemical Industries Limited,608.85,628.00,603.50,609.05,609.05,605.75,,608.50,,,53899,33169678.00,3301,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543663,INE128S01021,FIVESTAR,B,,,,,Five-Star Business Finance Ltd.,757.10,757.10,731.20,743.90,745.35,742.25,,743.45,,,8342,6196176.00,753,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543664,INE918Z01012,KAYNES,B,,,,,KAYNES TECHNOLOGY INDIA LIMITED,2465.00,2469.00,2420.00,2423.60,2423.60,2479.20,,2423.90,,,5058,12296194.00,1194,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543665,INF179KC1DX1,HDFCNIFIT,B,,,,,HDFC Mutual Fund,330.10,330.38,327.57,328.67,328.67,331.25,,328.34,,,186,61171.00,19,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543666,INF179KC1DW3,HDFCPVTBAN,B,,,,,HDFC Mutual Fund,243.27,246.63,243.18,246.18,246.18,240.34,,246.28,,,5147,1261359.00,71,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543667,INE510W01014,INOXGREEN,B,,,,,INOX GREEN ENERGY SERVICES LIMITED,71.01,81.83,71.01,80.38,80.38,72.12,,80.45,,,1604098,125636297.00,8315,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543668,INE01EE01011,BBTCL,B,,,,,B&B Triplewall Containers Limited,275.00,275.80,268.70,274.50,274.15,274.05,,274.15,,,2877,784042.00,447,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543669,INE263M01029,RUSTOMJEE,B,,,,,Keystone Realtors Limited,587.00,592.55,585.00,590.00,590.10,585.25,,590.80,,,2762,1630582.00,331,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543670,INE01KI01027,VINNY,T,,,,,VINNY OVERSEAS LIMITED,3.79,3.84,3.68,3.69,3.69,3.77,,3.69,,,320249,1194606.00,257,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543671,INE0D0U01013,AAATECH,B,,,,,AAA TECHNOLOGIES LIMITED,73.40,74.10,72.00,72.92,72.85,73.38,,73.19,,,4499,329024.00,155,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543677,INF109KC17L8,FINIETF,B,,,,,ICICI Prudential Mutual Fund,22.61,22.61,22.28,22.35,22.45,22.47,,22.36,,,21379,477590.00,70,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543678,INE0N6V01016,AMBOAGRI,M,,,,,AMBO AGRITEC LIMITED,26.00,27.00,26.00,27.00,27.00,27.00,,27.00,,,12000,320000.00,3,F1,4000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543686,INE792Z01011,SIRCA,B,,,,,Sirca Paints India Limited,394.40,394.40,383.20,387.15,386.80,386.65,,387.15,,,15693,6074765.00,568,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543687,INE00OQ01016,DHARMAJ,B,,,,,Dharmaj Crop Guard Limited,261.20,261.65,253.45,254.40,254.40,261.10,,254.30,,,21173,5417338.00,1093,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543688,INE324X01026,SARVESHWAR,T,,,,,Sarveshwar Foods Limited,4.62,4.65,4.62,4.62,4.62,4.59,,4.62,,,303181,1401728.00,166,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543689,INE244O01017,UNIPARTS,B,,,,,Uniparts India Limited,541.00,542.25,538.50,539.60,539.90,540.20,,539.25,,,9905,5346560.00,732,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543699,INF754K01QX0,EBBETF0433,F,,,,,Edelweiss Mutual Fund,1062.97,1065.99,1062.00,1063.15,1063.15,1066.50,,1063.05,,,1870,1986356.00,81,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543700,INF109KC18O0,GSEC10IETF,F,,,,,ICICI Prudential Mutual Fund,220.10,220.10,220.10,220.10,220.10,219.80,,220.10,,,10,2201.00,1,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543709,INE0NT601018,GARGI,M,,,,,PNGS GARGI FASHION JEWELLERY LIMITED,428.00,428.00,407.55,419.85,419.85,409.55,,419.85,,,12500,5192550.00,24,F1,500,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543710,INF109KC19O8,COMMOIETF,B,,,,,ICICI Prudential Mutual Fund,71.40,72.80,71.40,72.80,72.80,70.86,,72.56,,,521,37656.00,31,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543711,INE142Q01026,SULA,B,,,,,Sula Vineyards Limited,471.95,475.00,469.50,472.55,472.55,471.30,,472.40,,,38811,18330046.00,1831,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543712,INE00ZE01026,AHL,B,,,,,Abans Holdings Limited,334.75,336.00,323.75,335.50,334.60,330.80,,334.75,,,13921,4596094.00,947,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543713,INE0MQD01015,DRONACHRYA,M,,,,,Droneacharya Aerial Innovations Limited,189.05,189.05,184.20,185.25,185.65,189.30,,185.25,,,85000,15845100.00,82,F1,1000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543714,INE559R01029,LANDMARK,B,,,,,LANDMARK CARS LIMITED,770.00,787.30,767.30,779.25,774.00,769.55,,777.50,,,11235,8711170.00,900,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543715,INE059901020,IEL,T,,,,,Indiabulls Enterprises Limited,10.94,10.94,10.51,10.60,10.60,10.80,,10.64,,,32753,348734.00,120,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543720,INE138Y01010,KFINTECH,B,,,,,KFin Technologies Limited,535.30,541.50,525.05,530.55,531.15,535.30,,530.20,,,11120,5910609.00,891,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543725,INE050401020,ELIN,B,,,,,Elin Electronics Limited,149.10,153.00,149.00,152.05,153.00,149.40,,151.65,,,34149,5140696.00,830,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543732,INE855R01021,RADIANTCMS,B,,,,,Radiant Cash Management Services Limited,88.60,89.68,88.40,89.21,89.60,88.75,,89.20,,,38011,3378560.00,657,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543737,INE09BN01011,AVEER,X,,,,,Aveer Foods Limited,480.00,488.00,470.50,478.50,478.50,486.50,,478.50,,,914,437432.00,30,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543738,INF740KA1RX3,DSPBANKETF,B,,,,,DSP Mutual Fund,46.90,47.61,46.81,47.48,47.49,46.49,,47.18,,,4173,198396.00,95,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543743,INE035801013,SAH,B,,,,,Sah Polymers Limited,114.85,115.40,114.00,114.00,114.00,115.60,,114.60,,,10887,1244951.00,130,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543744,INE0MFT01014,REXSEAL,M,,,,,Rex Sealing and Packing Industries Limited,113.50,113.50,113.50,113.50,113.50,109.00,,113.50,,,1000,113500.00,1,F1,1000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543745,INE0MID01012,SVS,M,,,,,SVS VENTURES LIMITED,7.31,7.59,7.30,7.59,7.59,7.36,,7.59,,,18000,133200.00,3,F1,6000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543747,INE0BTI01029,KAMOPAINTS,B,,,,,Kamdhenu Ventures Limited,168.00,168.00,152.35,156.85,157.40,160.00,,156.65,,,16738,2643589.00,642,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543748,INE0LRU01027,AARTIPHARM,B,,,,,Aarti Pharmalabs Limited,469.55,481.90,462.20,470.80,470.80,469.60,,471.65,,,57642,27385822.00,2857,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543753,INE0M9Q01011,DHARNI,M,,,,,DHARNI CAPITAL SERVICES LIMITED,35.00,37.80,35.00,37.80,37.80,35.00,,37.80,,,18000,646800.00,3,F1,6000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543754,INE0MPU01011,TRANSVOY,M,,,,,TRANSVOY LOGISTICS INDIA LIMITED,64.40,64.40,64.40,64.40,64.40,62.00,,64.40,,,1600,103040.00,1,F1,1600,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543765,INE0O4V01010,EARTH,M,,,,,Earthstahl & Alloys Limited,54.00,54.00,54.00,54.00,54.00,55.00,,54.00,,,3000,162000.00,1,F1,3000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543766,INE094B01013,ASHIKA,XT,,,,,Ashika Credit Capital Ltd.,49.95,51.49,49.25,49.49,49.49,49.92,,49.49,,,12903,642604.00,41,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543767,INE0EEJ01015,BTML,B,,,,,BODHI TREE MULTIMEDIA LIMITED,170.00,170.00,156.00,160.25,160.50,156.40,,159.25,,,18865,3012355.00,899,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543768,INE0NNS01018,NSLNISP,B,,,,,NMDC Steel Limited,44.79,45.15,44.03,44.55,44.50,44.54,,44.50,,,434923,19428110.00,1874,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543774,INF179KC1EZ4,HDFCBSE500,B,,,,,HDFC Mutual Fund,29.20,29.38,29.18,29.21,29.27,29.03,,29.27,,,7293,213153.00,42,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543775,INF179KC1FB2,HDFCSML250,B,,,,,HDFC Mutual Fund,136.00,136.58,134.98,135.71,136.00,135.47,,135.77,,,5746,779040.00,141,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543776,INF179KC1HT0,HDFCMID150,B,,,,,HDFC Mutual Fund,16.75,16.75,16.25,16.44,16.44,16.35,,16.40,,,8015,131407.00,65,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543781,INF769K01JP9,GOLDETF,E,,,,,Mirae Asset Mutual Fund,63.00,63.16,62.42,62.45,62.42,63.31,,62.56,,,8929,559668.00,37,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543782,INE0O4601016,SEALMATIC,M,,,,,Sealmatic India Limited,505.00,566.00,504.90,558.85,558.85,502.15,,558.85,,,104100,55891470.00,297,F1,300,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543787,INE0OLH01013,ROBU,M,,,,,Macfos Limited,490.00,490.00,471.10,477.60,473.05,493.35,,477.60,,,12000,5753370.00,31,F1,300,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543798,INE0NPA01011,PATRON,M,,,,,Patron Exim Limited,8.45,8.51,8.45,8.51,8.51,8.75,,8.51,,,8000,67840.00,2,F1,4000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543799,INE0JZS01010,SVJ,M,,,,,S. V. J. Enterprises Limited,60.00,60.00,58.86,58.86,58.86,61.95,,58.86,,,6000,354930.00,4,F1,1500,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543805,INE0NYN01016,RESGEN,M,,,,,RESGEN LIMITED,67.85,67.89,63.50,64.00,65.00,67.90,,64.00,,,61500,3996990.00,41,F1,1500,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543806,INE0O6A01019,ITCONS,M,,,,,ITCONS E-Solutions Limited,42.50,42.50,42.30,42.30,42.30,42.10,,42.30,,,4000,169600.00,2,F1,2000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543811,INE645W01026,AIRAN,T,,,,,AIRAN LIMITED,22.17,22.30,21.83,22.14,22.20,22.17,,22.16,,,39174,863069.00,215,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543812,INE753U01022,DIVGIITTS,B,,,,,DIVGI TORQTRANSFER SYSTEMS LIMITED,1001.55,1013.65,992.65,998.55,1003.00,1007.15,,1000.50,,,3156,3157843.00,481,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543814,INE0OKG01017,PCL,M,,,,,Prospect Commodities Limited,60.00,60.00,60.00,60.00,60.00,66.00,,60.00,,,4000,240000.00,1,F1,2000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543819,INF109KC10S8,PSUBNKIETF,B,,,,,ICICI Prudential Mutual Fund,53.60,54.79,53.60,54.16,54.19,53.56,,54.21,,,81165,4400508.00,729,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543828,INE00TV01015,SUDARSHAN,M,,,,,SUDARSHAN PHARMA INDUSTRIES LIMITED,82.00,82.00,79.00,80.50,80.50,79.93,,80.50,,,33600,2697984.00,10,F1,1600,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543829,INE0JSX01015,GSLSU,B,,,,,Global Surfaces Limited,199.20,203.70,198.05,198.65,198.05,198.70,,198.70,,,13292,2667608.00,529,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543830,INE0NLJ01011,LABELKRAFT,M,,,,,LABELKRAFT TECHNOLOGIES LIMITED,70.50,70.50,70.50,70.50,70.50,68.98,,70.50,,,2000,141000.00,1,F1,2000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543831,INE0OMI01019,BRIGHT,M,,,,,Bright Outdoor Media Limited,449.00,460.00,440.10,458.20,458.20,440.50,,458.20,,,22500,10149212.00,62,F1,250,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543848,INE0NIJ01017,DEVLAB,MT,,,,,Dev Labtech Venture Limited,77.00,77.00,76.05,77.00,77.00,78.42,,77.00,,,6000,460100.00,3,F1,2000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543853,INF846K010Q0,AXISPEGP,B,,,,,Axis Mutual Fund,69.40,70.30,69.40,70.30,70.30,69.23,,69.72,,,105,7318.00,5,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543860,INE825B01010,JAFINANCE,XT,,,,,J.A. Finance Limited,35.98,35.98,33.25,33.25,33.25,35.00,,33.25,,,747,24842.00,10,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543861,INE0N0Y01013,USK,B,,,,,Udayshivakumar infra limited,36.56,37.41,36.56,37.18,37.35,37.36,,37.29,,,87543,3250411.00,513,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543874,INE0O1T01010,MAIDEN,M,,,,,Maiden Forgings Limited,118.00,118.00,115.00,118.00,118.00,119.00,,118.00,,,32000,3710850.00,29,F1,1000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543895,INE0O8901016,EXHICON,M,,,,,Exhicon Events Media Solutions Limited,380.05,386.00,375.00,379.20,379.20,385.00,,379.20,,,24000,9121050.00,34,F1,500,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543896,INE0LCL01028,AVALON,B,,,,,Avalon Technologies Limited,512.45,514.35,503.00,504.95,505.00,509.35,,505.10,,,38264,19465800.00,2264,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543898,INE0N7W01012,BLAL,B,,,,,BEML Land Assets Limited,162.00,163.05,160.00,160.95,160.95,161.60,,160.95,,,27249,4401792.00,488,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543900,INF789F1AYK6,SILVERETF,E,,,,,UTI Mutual Fund,75.87,75.87,74.80,74.86,74.90,76.07,,74.75,,,1459,109443.00,70,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543901,INE508K01013,RHL,B,,,,,ROBUST HOTELS LIMITED,130.10,131.30,126.75,128.30,128.35,129.75,,128.45,,,6817,884337.00,272,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543902,INE0NTC01019,RETINA,M,,,,,Retina Paints Limited,56.70,56.70,56.70,56.70,56.70,55.00,,56.70,,,2000,113400.00,1,F1,2000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543903,INF740KA1SW3,DSPGOLDETF,E,,,,,DSP Mutual Fund,64.53,64.53,61.90,62.14,62.04,62.96,,61.89,,,8632,540609.00,338,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543904,INE634S01028,MANKIND,B,,,,,Mankind Pharma Limited,1947.15,1962.35,1907.50,1948.10,1948.50,1917.00,,1949.65,,,5403,10496742.00,795,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543905,INE0LDI01022,INNOKAIZ,M,,,,,INNOKAIZ INDIA LIMITED,109.60,112.00,108.35,109.95,109.85,112.65,,109.95,,,20800,2290040.00,23,F1,800,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543910,INE680Z01018,AVG,B,,,,,AVG Logistics Limited,319.85,350.50,316.25,344.00,346.00,319.90,,343.65,,,71946,23916637.00,2962,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543911,INE0ALR01029,ATALREAL,T,,,,,Atal Realtech Limited,12.71,12.71,12.71,12.71,12.71,12.96,,12.71,,,9698,123261.00,48,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543912,INE557Z01018,PIGL,T,,,,,Power & Instrumentation (Gujarat) Limited,42.49,43.00,41.00,41.54,42.40,42.39,,41.54,,,7318,309011.00,35,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543913,INE0NDH25011,NXST,IF,,,,,Nexus Select Trust,136.80,136.80,134.45,134.82,134.70,134.69,,134.88,,,13172,1776755.00,273,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543915,INE07S101020,PAVNAIND,B,,,,,Pavna Industries Limited,397.00,403.55,392.05,395.85,400.40,397.20,,398.95,,,187,74197.00,71,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543916,INE0GYI01028,HSIL,M,,,,,Hemant Surgical Industries Limited,169.80,169.90,168.10,168.35,168.30,169.15,,168.35,,,20800,3509720.00,22,F1,800,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543917,INE0A0S01010,SIGMA,B,,,,,SIGMA SOLVE LIMITED,465.00,465.95,435.80,440.70,445.80,451.65,,439.05,,,11142,5067908.00,966,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543918,INE0PA801013,GHCLTEXTIL,B,,,,,GHCL Textiles Limited,70.55,70.90,69.06,69.55,69.80,70.04,,69.60,,,14954,1050841.00,165,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543919,INE964W01021,MKPL,B,,,,,M.K.Proteins Limited,92.50,92.50,83.00,88.17,88.17,90.72,,88.74,,,572315,49462157.00,1311,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543920,INE0NJ001013,CFF,M,,,,,CFF FLUID CONTROL LIMITED,442.20,458.00,426.00,434.90,433.00,454.75,,434.90,,,41200,18191760.00,98,F1,400,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543921,INE0NXA01015,COMRADE,M,,,,,Comrade Appliances Limited,142.00,146.00,140.00,146.00,146.00,143.90,,146.00,,,3000,428000.00,3,F1,1000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543922,INF769K01KG6,SILVRETF,E,,,,,Mirae Asset Mutual Fund,75.60,75.60,74.17,75.22,75.23,76.50,,74.97,,,619,46188.00,52,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543923,INE0LOJ01019,IKIO,B,,,,,IKIO Lighting Limited,344.95,345.70,338.00,339.55,339.55,343.00,,339.85,,,47865,16324396.00,2078,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543924,INE0N5O01013,SONALIS,MT,,,,,Sonalis Consumer Products Limited,38.70,38.74,35.07,35.47,35.08,36.90,,35.47,,,42000,1563580.00,21,F1,2000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543926,INE0OJ401014,BIZOTIC,M,,,,,Bizotic Commercial Limited,50.25,50.70,50.25,50.27,50.25,51.06,,50.27,,,18400,926600.00,23,F1,800,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543927,INE04Z101016,ASIAN,T,,,,,Asian Warehousing Limited,26.08,26.60,26.08,26.60,26.60,26.61,,26.60,,,345,9145.00,10,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543928,INE0ORA01015,COSMICCRF,M,,,,,Cosmic CRF Limited,308.00,317.70,308.00,312.30,312.10,309.90,,312.30,,,26400,8266560.00,62,F1,400,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543929,INE0ECP01016,HMAAGRO,B,,,,,HMA Agro Industries Limited,666.00,666.00,647.45,648.05,648.05,656.70,,649.00,,,4325,2837848.00,396,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543930,INE568Z01015,URAVI,B,,,,,URAVI T AND WEDGE LAMPS LIMITED,282.05,305.80,277.10,305.00,305.00,278.00,,306.10,,,6446,1937684.00,551,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543931,INE0Q0M01015,VEEFIN,M,,,,,VEEFIN SOLUTIONS LIMITED,306.00,306.00,280.75,280.75,280.75,295.50,,280.75,,,158400,45395120.00,157,F1,800,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543932,INE349Y01013,IDEAFORGE,B,,,,,IDEAFORGE TECHNOLOGY LIMITED,794.95,798.00,786.00,791.20,787.00,788.40,,791.50,,,20548,16274781.00,1772,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543933,INE055S01018,CYIENTDLM,B,,,,,Cyient DLM Limited,655.05,662.35,646.70,658.10,658.10,658.35,,658.65,,,15315,10022358.00,1630,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543934,INE01BT01015,MACIND,T,,,,,Machhar Industries Limited,86.00,86.00,86.00,86.00,86.00,85.57,,86.00,,,70,6020.00,2,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543935,INF740KA1SX1,DSPITETF,B,,,,,DSP Mutual Fund,32.80,32.80,32.37,32.60,32.59,32.92,,32.74,,,313,10147.00,34,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543936,INE602W01019,SENCO,B,,,,,Senco Gold Limited,773.05,775.00,733.70,752.15,756.50,772.70,,752.10,,,73264,54973196.00,4348,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543937,INE0NZF01019,ALPHAIND,M,,,,,ALPHALOGIC INDUSTRIES LIMITED,164.50,172.95,164.50,172.95,172.95,168.40,,172.95,,,2400,404940.00,2,F1,1200,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543938,INE0POP01017,ACCELERATE,M,,,,,ACCELERATEBS INDIA LIMITED,206.00,206.00,200.95,200.95,200.95,206.00,,200.95,,,7600,1539060.00,17,F1,400,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543939,INE0P3N01018,KAKA,M,,,,,Kaka Industries Limited,183.95,188.55,178.25,186.65,185.10,178.80,,186.65,,,110000,20214500.00,103,F1,1000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543940,INE758E01017,JIOFIN,B,,,,,Jio Financial Services Limited,230.20,245.95,229.35,242.45,242.45,230.10,,242.50,,,7910728,1890882479.00,75569,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543941,INE0NEV01011,AHASOLAR,M,,,,,AHASOLAR TECHNOLOGIES LIMITED,223.40,223.40,215.25,215.75,215.25,224.75,,215.75,,,9200,2015800.00,18,F1,400,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543942,INE735W01017,UTKARSHBNK,B,,,,,UTKARSH SMALL FINANCE BANK LIMITED,50.50,50.95,49.85,50.04,50.05,50.31,,50.05,,,649778,32617776.00,3322,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543943,INE0DN001027,ASARFI,M,,,,,ASARFI HOSPITAL LIMITED,100.11,101.00,97.00,97.92,98.00,100.64,,97.92,,,43000,4248360.00,42,F1,1000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543944,INF769K01KR3,BANKETF,B,,,,,Mirae Asset Mutual Fund,465.70,470.65,465.70,470.65,470.65,464.25,,469.84,,,61,28606.00,23,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543945,INE0NT901020,NETWEB,B,,,,,NETWEB TECHNOLOGIES INDIA LIMITED,901.00,985.25,901.00,966.25,965.00,897.65,,965.40,,,110956,105957212.00,8156,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543946,INF769K01KS1,LIQUID,F,,,,,Mirae Asset Mutual Fund,1000.00,1000.01,1000.00,1000.00,1000.00,1000.00,,999.99,,,16828,16828002.00,20,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543947,INF740KA1SZ6,DSPSENXETF,B,,,,,DSP Mutual Fund,69.00,69.84,69.00,69.84,69.84,69.14,,70.12,,,211,14691.00,9,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543948,INF740KA1SY9,DSPPSBKETF,B,,,,,DSP Mutual Fund,53.20,54.25,53.20,53.83,53.73,53.23,,53.62,,,1305,69715.00,39,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543949,INF740KA1TA7,DSPPVBKETF,B,,,,,DSP Mutual Fund,24.20,24.51,24.20,24.49,24.51,23.79,,24.38,,,58,1413.00,9,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543950,INE0JO301016,YATHARTH,B,,,,,YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,394.35,395.05,386.00,392.55,392.55,391.30,,392.25,,,65712,25698883.00,2412,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543951,INE0LYO01018,INNOVATUS,M,,,,,Innovatus Entertainment Networks Limited,28.01,28.01,28.01,28.01,28.01,29.50,,28.01,,,3000,84030.00,1,F1,3000,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543952,INE342G01023,NIITMTS,B,,,,,NIIT Learning Systems Limited,391.50,394.15,386.50,388.10,386.65,392.45,,388.30,,,5656,2211797.00,356,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543953,INE0OWC01011,KHAZANCHI,M,,,,,Khazanchi Jewellers Limited,288.00,304.00,280.00,286.00,290.00,282.00,,286.00,,,23000,6589775.00,45,F1,500,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543954,INE0NN701020,ATL,B,,,,,Allcargo Terminals Limited,50.61,54.00,50.61,51.76,51.76,51.27,,51.75,,,456582,23828844.00,2756,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543955,INE0O3901029,TREL,B,,,,,Transindia Real Estate Limited,48.47,50.40,47.15,49.20,49.20,47.82,,49.08,,,399237,19682427.00,2928,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543956,INF109KC15T5,QUAL30IETF,B,,,,,ICICI Prudential Mutual Fund,174.57,174.57,173.71,173.71,173.71,172.80,,174.58,,,13,2268.00,3,F1,1,,,,,
2023-12-05,2023-12-05,CM,BSE,STK,543957,INE0LXT01019,REDTAPE,B,,,,,REDTAPE Limited,485.95,495.00,472.50,473.80,495.00,479.15,,473.25,,,12184,5853738.00,576,F1,1,,,,,
